"价格","shenzhen_RECs_log_returns","hubei_c_log_returns","shenzhen_c_log_returns"
0.00846864623703825,-0.872258461723652,-0.00834033191621897,-0.000470256298343852
-0.00258004130453715,0,-0.0069636492231715,0.0165601452057933
0.00351659019060024,0,0.0183841873420461,0.00161793632890372
0.000234000235068255,0,-0.0305055478743905,0.012394007631316
-0.00586649576428133,0.887479650020035,0.0166892251883977,-0.00778570454512195
0.00399295891648377,-0.0341713173361491,0.00143815940415903,0.0116559427283618
0.00630916919326507,-0.695962761960109,0,-0.00775551332553048
0.0053432581534647,0.685858206042847,-0.00383969754204427,-0.00344076494978252
-0.000927213789192471,-6.36466469462887,-0.00337187217351653,0.0220438422702633
0.000927213789192471,5.52942908751142,-0.0306208859563282,-0.0142617018282083
0.00784679770470431,-0.514469821935113,-0.105360515657827,0.0126870754765394
-0.0103987072208986,-0.15939405215025,-0.104500987117679,0.0100796015216105
0.000232261062477424,0,-0.0587661167070772,0.000445632805949003
-0.00232504173560777,0,0.0313927124078628,0.00754553069591068
0,-0.109591676630094,0.0171959841468068,-0.00154884420829049
-0.00396501977188368,0.15207628823625,0.0284205530348203,0.00618103513143486
-0.00202265441126137,0,0.158745624892517,-0.063363018474881
0.00363783747994928,-1.02165124753198,-0.00981666369447565,0.0309083547232856
-0.00100918365614211,0.605529559235288,-0.0402596742857004,0.0365043215441485
-0.0284709450613225,-0.360396144740586,-0.0108696722369039,0.00105374087727128
0.0713586558929298,-0.555394712091918,0.00490597876885479,-0.0421246974467451
0.0914511101775162,0.915790856832504,0,0.0445791166312128
0.0073878963998899,-0.596020469829222,0.0196533449176206,-0.058776829074374
-0.0510535017148346,0.596020469829222,0.00981570422408184,-0.0117681380528545
0.0550762443499675,0.42563300728508,-0.0235053556736533,0.0245001118678991
0.00560421782007747,-7.00981033763124,0.0182534403093504,-0.00196903312521268
0.00574664184861184,6.57368016696065,0.00772204609391025,0.0133489567879757
0.0119100398084226,-0.765213493482715,0.0150149149883929,0.0164829262149873
-0.0131262679142123,0.0501585884788014,0.0222314638611709,0.0187790857533923
0.00813786847555775,0.398377906225109,-0.00818558458643937,0.0159163536086018
-0.00414723248644577,-0.796455117933384,0.00867953371972252,0.0158323447059789
0.000346260391270725,0.360396144740586,0.0117821686982604,-0.00863505863688108
0.0122152056483493,-0.114064956287973,0.0043827681550952,0.0416488707093245
0.000341938796287522,-4.8767677105121,-0.0105019893055278,-0.0308666479805275
-0.0436750635026613,5.11056934840241,-0.00640396277254673,0.0327845005741274
0.0350913198112695,-0.119736681602334,0.00320710771991273,0.0269371252735588
-0.00935395699527586,0,-0.00940368226318133,0.0409587585589861
0.00711006203460407,-0.160927664106282,0.0138273808018035,0.0232980163329337
-0.000691443415620441,0,0.0119440786181815,0.00783976140796749
0.000864229593156018,0,0.0213360604686161,-0.00304149702204803
-0.0330202110281332,0,0.00991275523222646,0.0606416868084576
0.0917323584564409,0,0.0275639917374706,0.0589770094764246
-0.0552626786750503,-5.80914299031403,0.0805171034866663,0.0874402854242557
0.00720538372127066,5.80914299031403,0.0952335250191121,0.088749252800743
0,0.197210169287705,0.0953450236169386,0.0275651997741146
0.0253178079842895,-5.536349530356,0.0686676153448742,-0.102960617025865
-0.0663178810376479,5.33913936106829,-0.105396661760377,-0.105308801327775
0.0394604268677652,0.918129041147795,-0.099294248819199,-0.0463045680416858
-0.000171218218036451,-2.24013491238532,0.0562709054613029,0.036430510944113
-0.031306904625044,1.32200587123753,0.0188773010526777,0.00728505888766851
0.00670314734259048,0.68440911461666,-0.0103686478929315,0.00209123066670891
0.00193202835192263,6.72543372218818,0.00434906613454533,0.00896866998276113
-0.00369166280208333,0.135404637006203,-0.00586622933092773,0.00297177038915741
-0.00512051970765448,-0.135404637006203,-0.0178080340285494,-0.0194104967323181
0.0263793792092484,0,-0.00232108421420296,-0.037801042593836
0.00909643275671002,-0.692747260538618,0.00232108421420296,-0.0132015118585365
-0.0135892690683397,0,-0.00135331098469704,-0.011976191046716
0.0010386014435424,0.605663153631505,-0.00407095648002187,-0.0275546477099189
0.00172860890061788,-0.68683938368012,-0.0192200464466117,0.00187036958345477
0,0.773923490587233,0.000791765678733736,-0.0383873677983679
0,0,-0.0287024219088949,-0.00224299159458141
-0.00070150827149007,-0.0358344530092158,-0.0393018523476134,0.00374953570147962
0.0173917427118688,0.257536966527021,-0.00232337204524669,0.0426406989557071
-0.0128407108764499,-3.57984040571951,0.0194750160972408,0.00129023027001907
0.0059202680318764,3.35813789220171,-0.0213799801615155,0.0271356389686055
0.00692044284457349,2.78062089393705,0.0147216118253599,0.0570422144882103
-0.00397340075324504,-1.59948758158093,-0.00628274317949495,0.0198207036377349
-0.0134183419586238,1.40006055688404,0.000210061969053044,0.00232138355471179
0.0173917427118688,-0.704935136311988,-0.00358612345084452,0.00877198607283702
0.00858374369139181,0.904362161008881,-0.000211349467129196,-0.0211572561821276
-0.00858374369139181,0.232697764119022,-0.00785149922017947,-0.00460194093336863
-0.00670048035620852,-0.232697764119022,-0.0135209700148908,0.00461529137306638
-0.00017239893155363,-0.0548786615099894,-0.0154602970496844,0.0241758590109455
0,-0.965107306702931,-0.0128093624227104,0.0286095462010847
0.00858374369139181,1.75887104044672,0.0167515488684491,0.0132649313776527
0,-0.83583659831025,0.0267430213931941,-0.000862440760658778
0.000854335805914985,-1.38409317158925,-0.00597653860070757,-0.0120281690704189
-0.000854335805914985,0.787897517105756,0.00363287075474084,-0.00789032836751069
0.0253178079842895,-0.693147180559945,0.000639727071609197,0.00226073947078831
-0.0168071183163807,0.693147180559945,0.00191672936969178,-0.00125533533934519
0.0166404377592819,-0.238764932217166,0.00148825370299255,0.00338579544712747
0,3.38900210856834,-0.000850159456094346,0.00358445473704805
0,-2.62989696021659,0.00106258643511925,-0.00668484786979562
0,8.51719319141624,-0.00297745860119125,-0.0161795688762698
0,-6.4377516497364,0.000851607460452097,0.00162978786153811
-0.0168071183163807,6.4377516497364,0,0
0,0,-0.00234366784596673,0.00587024729500829
-0.00339558900113879,-0.42648447533224,-0.000213333334142529,-0.00336805657376082
0,0,-0.00558900852970012,-0.00301016156053446
0,0.672638303928405,-0.0346525899656007,-0.000628259114715313
0,-9.18983149534464,-0.0409986820024071,-0.000251414206227096
0,8.50976567558744,0.0263867551731951,0.0160881439662086
0,-3.91464582545285,0.00339098324255849,-0.0116974952518021
0,3.56539839734292,-0.00815776108021238,-0.00225564005411893
0,2.46679489984495,0.00544589501146264,-0.0079350501374158
0,-5.94803498918065,0.0518136387314971,-0.0120858922937632
0,6.66121514986153,0.00706565406046922,0.011832951859887
0,0.484769317852856,-0.00170830705648983,0.00743497848751762
0,-0.689214812142224,0.00106803385139154,0.00738010729762273
0.0165858294659937,0.162518929497775,0.000853606539240825,-0.000623324834743144
0.00355480695965049,-6.21460809842219,0.00042653018347627,-0.00713350124676548
-0.00304620306634362,6.00339311797326,0.00212992625782471,-0.000753863586400172
0,-0.471190103579108,0.00593977138778445,-0.00138356100304637
0,0.0939782142385011,-0.00169348050633333,-0.0164978361152395
0,0,-0.000423818611980487,-0.00899749000460837
0,-7.82404601085629,0,0.00861353914560059
0,7.8166184950275,-0.000848176471544004,0.00599835886960598
0,-0.738276915469825,-0.00254885439606145,-0.0130637103753033
0,0.346624608085231,0.00169995791044864,0.00180319471837009
0,-5.5627038763963,0.00381437207547064,0.00692488019911242
0,5.0649240974636,-0.00169348050633333,-0.000511312806742659
0,0.77755186186098,-0.00212089156913731,0.0278653848556072
0,-1.20112611675899,0.00803556871909494,-0.00561133712532946
0,-0.494556247518001,-0.000842815051997015,-0.00627197239171018
0,0.158289878113161,0.0106930466399771,-0.00428752233098617
0,0.209331016701446,-0.00963963876841678,0.00516797015844261
0,0.0143887374520997,0.0106818483468607,-0.00542075074623938
0,-4.56896713732413,-0.00229429655337299,0.00101073918901573
0.004228336109521,-0.646627164925052,0.000834898817021923,-0.00951602689417541
0.00588979405606338,1.05736933013406,-0.000834898817021923,-0.00216961351139844
0.00668898815079633,3.85037154079956,0,0.00420731161841381
0,-8.4042484324001,0.0153339100611762,-0.00433508265289451
0,8.64206217346211,0.004923086866369,-0.0131191592219526
0,-0.170392985928681,0.0126069176817314,0.0251850959158748
-0.0168071183163807,0.255915159366843,-0.00283286308430419,-0.0250556376983333
-0.0170944333593006,0.0659719195605333,0.00242865936012659,0.0169430314098751
-0.00865806274311431,-0.599643046844531,-0.00344234419097278,0.00571103779551407
0.00865806274311431,0.617087708289115,-0.016360283105207,-0.00953659716649735
0.0170944333593006,1.14503412551936,0.00780451691990258,0.021987239045286
-0.0257524961024149,-1.12531149502335,0.00428703320662116,-0.00626882694864062
-0.00435730536895562,0.0163364193196935,0,-0.0152074911505462
0.0301098014713705,-2.24414149712397,0.000814498110595974,0.00953174910569388
-0.0341353604211934,-6.12686918411418,0.00446791969893345,-0.000885795692211921
0,-1.92249941069006,0.00733051541625418,-0.00113586179941194
0.0187879138656335,-4.95582705760126,0.000202860331357968,0.000883559539968104
-0.0316286247420834,8.51719319141624,-0.002030457550382,0.000756715889306037
0.0169701042184611,-3.4673371841667,0.00607904607638243,0.000882112085426989
-0.0110498361865847,-0.119545150649783,-0.000202040610850052,0.00113300194659427
-0.0034782643763247,4.3740584650247,-0.0126069176817314,-0.00151095470699847
-0.00104584287029663,-4.50986000618377,0.00672991221619901,-0.0140856335563546
0.0152304778622527,4.29765639490789,-0.000406586710215873,-0.00179073979805722
-0.0211776704829267,-0.478147481982068,-0.000610190194870963,0.00917554544961074
0.00524935588614373,0,-0.0030565484825491,-0.00981587331934719
0,-4.71053070164592,-0.00020410246014313,-0.00423647851034126
-0.00524935588614373,4.52420112345442,-0.0106711457931987,-0.00141615730136824
0.0338079800465305,0.186329578191494,-0.000412711520509479,0.00231630524358639
-0.0164162373346617,-0.817350784019252,-0.000206419651883838,0.0222443235994492
0.0116559427283622,0.358521722441545,-0.00912490777700015,-0.00784714822823762
-0.0229261096994016,0.0569937215201204,0,0.0003811217730183
0.00261210422792502,0,-0.00250313021811888,0.00329698497995246
0,0,-0.00230005328790162,0.00240247950165706
0.0172418064345061,0,-0.0185933943003755,-0.00404961322850372
0.0085106896679088,-0.222393832423664,-0.074583830553808,-0.00754530742681681
-0.00203596948509865,-0.0939621006127247,0.0352180866238885,0.00163965477864725
-0.015058463874202,1.32460578162411,-0.0042236363777346,-0.0602544949847079
0,-1.6606390366755,-0.00850116976607795,0.0507577474474505
0,-2.16436042993777,0.000224643379580947,-0.0160311224160861
0,-2.51282859095395,-0.000224643379580947,0.0133557911815565
0,1.23634630740936,0.0311868689835482,0.00749828765787264
0,-4.5451703689405,0.023034061103413,0.00012660631782424
0,1.27766052011709,-0.0122044122684333,-0.0243476917051568
0,3.54119688194317,0.0139054545667601,0.0153185720567039
0,5.42615073805792,0.00106168393028039,-0.00345511892765327
0.0136988443581618,-0.0110609473594248,0,0.00956823017070274
-0.00648355794498556,-0.28546007375956,0.00992511578968758,0.0101062002148469
0.00136845727821555,-0.242018441214521,0.00440298436439113,-0.00138356100304637
0,-0.661441320722892,0,-0.00163758933113023
0,-0.027847827375775,-0.0075598848079399,-0.00860982781268405
-0.00858374369139181,-0.0774357622463966,0.000210770366466662,0.0053265820296291
0,0.2484613592985,0.00105318598465853,0.00315716622668827
0,0,0.00188264881461686,-0.00294249556643411
0.00858374369139181,-0.770892529184798,-0.00355909514186914,-0.0301752638357096
0.00817164914931912,0.697461251098915,0.000209709553038451,0.0241352788860896
0.000169534627853629,-0.206811865268899,-0.0105397265718365,0.0068084276103848
-0.00834118377717274,0.0366417501381764,0.0101202634784379,-0.00243543028792637
-0.00858374369139181,-0.657800726163798,-0.0190602974789393,0.0166723556428714
0,-2.98568193770049,0.0192700510192996,-0.0135970072426232
0.00858374369139181,0.0107420965319021,0,0.00153413479334752
-0.00858374369139181,-6.22535019495409,0.000209709553038451,-0.00230208568223489
0,4.60916220725763,-0.00230922743532114,-0.0465200156348926
0,-4.13915857801189,-0.00147228967598156,0.00147443227568989
0,5.76714843361135,-0.000421052637799679,-0.000669927003014159
0,0.0698528848310729,0.00963963876841678,0.00641284762836936
0,0.170582610545442,-0.00774629645463554,0.0265455797330763
-0.00900594933559518,0.121738575151966,0.00167996679578408,0
0.000347886592480862,-2.61455985801487,-0.00125971043322126,0.00993620665912953
0,1.52748080516043,0.00146950797935963,-0.0111040521172354
0,0.785973960070515,0.00669038665342025,-0.0109661673363046
0,0.301105092783922,0.010571142073283,-0.000787918622509487
0,-0.00863719339566327,0.00616651491566422,0.0281088384918737
0,8.57508466983201,0.00143339842296175,-0.0241754389010689
0.0145030166362705,0.631247680746629,-0.000409332793271489,0.00548089588160217
-0.0058449538931562,-4.8118831959062,0.011196045705085,0.00220994565080268
-0.00865806274311431,2.5133061243097,-0.000202449641343527,-0.0114928782330379
0.00865806274311431,-0.51082562376599,0.00101183859690179,-0.00131440607777566
0.00824180489510429,-1.94958355442162,0,0.0181171459091569
-0.00824180489510429,-0.963033812421862,0.00323102058144675,-0.00388249484721204
0.00858374369139181,3.15110919510449,0.0116257072073944,0.00297792671678465
-0.0163726190699194,-4.91265488573605,0.00496969515035772,-0.0107884324470229
0.0162016642870428,5.16478597392351,-0.00198491530036549,-0.00143856691257671
0.0119967162876318,-0.191766015621954,0.00809081867969574,-0.00249524064064399
-0.0119967162876318,0.985889113521901,-0.00551834273844687,-0.00580246913512372
0.00858374369139181,-0.570979546585737,-0.00178023981345854,0.00382813483140598
-0.00858374369139181,0,0.00138490476185771,0.0123086534987715
0,-0.0202027073175195,-0.0129342167293012,0.000910569168606656
0,0.0198026272961798,0.0051937791543244,0.0157381989396903
0,-0.0206192872027358,0.000199223030841189,-0.0135302624624876
0,-0.150718396030234,0,0.00723891475464455
0,-0.341089863182354,0.0031821824784628,0.00308642220318855
0.00137835997012115,0,-0.00857518466362839,-0.0201031346936196
-0.00362225493079293,0,0.00718422567135546,-0.00157335813235271
0.00224389496067179,0,-0.00638342482775967,0.00379805315446369
0,-0.49167680492723,0.000400160069365274,0.00962671672782367
0,2.50873749602329,0.00319552898246567,-0.01172041024323
-0.00224389496067179,-2.01706069109606,-0.00620063992874664,-0.000786266584865025
-0.00641416778244253,-0.804749357141247,-0.0169975763685715,-0.00118056024729984
0.00520382787502705,-3.5853094492299,0.00934396398264381,-0.00170771798480462
0,3.88687060973437,-0.00121383789939333,0.0163008108322691
-0.00520382787502705,-2.74614683571613,0.00121383789939333,-0.039981576847878
0.00520382787502705,0.300104592450338,-0.00771264225055956,0.0359636853691789
0,5.20685163920903,-0.00224375412848454,0.00181653092639777
0.00345423486808727,-0.0405852801150783,-0.00102155489525435,-0.0392621970316149
0,0.055489886339287,0.00814336747717181,0
-0.00345423486808727,2.78337599160902,-0.0101896133313297,0.00859181013584642
0,-2.25677555696275,0.00306780074941226,-0.00832219568287851
0,-0.752440066928527,-0.0104691503258465,0.0554496266627504
-0.00485606226554047,-0.854867919247749,0.0196164851720844,-0.00498562873551567
0.00312446010126255,3.89736287746811,-0.0116008220716721,-0.0158887279750433
-0.000173325245255818,-2.41334345973644,-0.00348611036946567,-0.000781555334819828
-0.0120325804342478,-0.560015867956763,-0.00783670746079945,-0.00470220302143609
0.00681880428572068,2.6394574096366,-0.0705468733536856,0.0142989567414249
0.000870852619697438,1.38993771603469,-0.00423021893206021,-0.00946645207148844
0.0010440230633364,-1.12942131165568,-0.0356572349948925,-0.00706069878928073
-0.00820750263485692,-0.140424924121191,-0.00347423626818655,0.00810250120151768
-0.00404111944134211,6.04025471127741,0.0342108619163164,0.00143070844460524
-0.00441112316497616,2.12112031192007,0.0199784669308865,-0.00665060806935625
-0.0223522940338405,0.28410732066475,0.0385865306988795,-0.00170235096438187
0.0302783593062612,-3.7180945251499,0.0140684735035292,0.00575014652839556
0,2.76704239631923,-0.00522631063129797,-0.0201388839804952
-0.0357180826020791,-0.401330808969709,0.0151848991568757,0.0219615638237256
0.0180185055026785,0.586505434746071,0.00123787925854613,0.00480115111581814
0,-3.58351893845611,-0.0053752455245073,-0.0101484087217214
0.00888894741724577,3.44113009199753,0.00310462838629721,0.0189124807993357
0,0.313889164620955,-0.0126860389075638,0
-0.00425683509068442,-0.446912298022338,0.0219425073448405,-0.00359943826077291
0.000710732083933685,-3.38814966626968,-0.0142285109983695,-0.0328585094488734
-0.00713015498459146,3.7986054272814,-0.000207705889208487,0.0158440071712604
-0.016231194928582,0.0348552556436412,0.00103809829731549,-0.00894742811220084
0,0.27071196823332,0.00455487329936144,-0.000264375414626095
0,-1.91936842819588,-0.000619898769721683,0.00448490396922274
0,-0.214270280826794,-0.00393497452963976,-0.00925565248235483
0,-0.158733639269479,-0.000415110010111963,0.00318302656012026
0.0180185055026785,2.76123024607437,0,-0.00531068693723746
0,0.0121301666766858,-0.00332709809928078,-0.0121879229179651
0,-1.61944404353116,0.00436455021017634,0.00296017438977714
0.0229489329855443,-4.2051347549127,-0.00207598164654721,-0.00201734988731417
-0.0319176029683055,0.785084675885631,-0.00062363581690672,-0.00269614614658131
0,3.01181841130562,-0.00208159941941677,0.0204429592322546
0.00413558082905663,-2.21266038546606,0.00353614513041123,-0.0184201684407226
0,0.492620919111145,0.00269569888488475,-0.000943459871856511
0.00483308915370451,0.118990773466282,-0.0213486550803053,0.00296216723932474
0,1.34283335892772,0.0144914853541684,-0.00228817651488189
0,0.340107869791631,0,0.00497346276863286
0,1.91689319998482,0.00145848551741956,-0.00403063826616989
0,-2.00485047874396,0.0931690745175184,-0.00134716442306004
0,-3.6930374642626,-0.0374923139177192,0.00161637966226813
0,-1.15267950993839,0,0.000134580445664945
0,7.14928433193977,-0.0114875495788489,-0.00229033444679239
0,-2.2170054179027,0.0027849630094865,0.00578308383311743
0,0,-0.00677698427902396,0.00307960342472846
0,2.16616954518966,0,0.0272977983806086
0,-2.4283138338536,0,-0.00678765169639917
0,-1.18943553915458,-0.0165359686400994,-0.00327976679700104
0,-0.481266821524446,0.0159357885680671,0.00157563057807408
0,0.180431962494365,-0.0238974515283679,0.00823157453889056
0.000714030733656834,1.54573845195798,-0.00781896987614283,-0.00182339201340032
0.00462881367683821,-1.51934043862966,-0.00850539304371178,0.00649690434951999
0,-2.27984663430166,-0.00230390718727724,0.0134041708206425
-0.0269074529199242,-2.23688730956292,-0.00315027037808502,0.00619431852293673
0,-0.269648962972439,0.00900435358192464,0.00965706382519915
0.00904983551991734,-1.69316880534457,0,-0.00137388393558435
-0.00904983551991734,-2.58109057364092,-0.00208681210955497,0.009577783273234
0.0180185055026785,-0.144581228811108,-0.0181286583683784,-0.000743034089913053
-0.00896866998276113,6.40106922351657,0.0103693660045563,-0.00148772653277085
0.00896866998276113,-6.00303909389592,0.000841750891452442,0.000992063573428403
0,2.37177694965726,-0.00316022595255072,-0.00696520228839415
0,-1.93207866990685,0.00231847506109828,0.00361303576244065
0,6.17386622889697,-0.00147477115110517,0.00397170684686632
0,-3.88483410230763,-0.00147694931373987,0.000123862017870735
0,-0.132139991259094,0.000844238125280672,0.00185609160506672
0,3.26474844724979,0.00189693385999945,0.000864998509293891
0,-2.29117571505589,-0.0061252699695209,0.00222085223914537
0.0133039656263625,-1.24836090709473,0.0021164029063776,0.00258477588674566
0.00439561147303813,-5.67386216917174,0.00337695550973027,0.000245821043519001
-0.0176995770994006,2.41029578599683,-0.00995243789289324,0.00306767526909368
0,0.626728959620797,0.0055178408250276,0.00159147979970342
0,2.39025476689935,-0.00105876134824223,0.0180621917480712
0,-2.23078075148035,-0.00424629088145112,0.0259198912103775
0,1.39705285567622,0.00382247226947063,-0.0112128646027996
0,-1.85506288304047,-0.00637892871077161,-0.00237670937784618
0.012422519998557,2.80394408393502,0.00870771138702686,0.00829388640593542
-0.012422519998557,0.889021423213993,-0.00615125494572588,0.000235960359754372
0,6.40653614258348,0.0172963603201204,-0.0179734648534851
0,-0.998897365090495,-0.00398114721740983,-0.00505720523944575
-0.102982393252859,1.26418322272492,-0.00906892222125943,0.00889322049238572
0.0922102962709475,-1.23094188894512,-0.00212089156913731,-0.00143678185636276
0.0107720969819116,-2.66214696756655,0.0261932208769311,0.00311042241439274
0,-4.90784795451246,-0.0274679183089317,0.0023860665102422
0,3.83241498587273,-0.00298062813813793,-0.000715222345425204
0,-0.191402209429701,-0.00213447252863253,0.000476871730544559
0,-0.78754557548232,-0.000213698045476107,-0.00394100945981624
0,-2.26969130115373,0.000213698045476107,0.000956823419488551
0,2.62884102075871,-0.00664596722110788,-0.00780081963623491
0,0.751278066488672,-0.0105958392133982,0.00600602406021178
-0.0475409447690005,1.19443110985806,0.0212934166256291,0.00131649830515634
0,-0.336665208427826,-0.0104825005214138,-0.00347451376919494
0,-2.01199331882619,0.0128206884290618,0.00526695016950995
0,1.85592478640533,-0.00233818790764806,-0.0050269405679737
0.0280668349336208,-0.188161645270519,0.0112158619396654,0.00574301650261777
0.0014556043327012,1.52838470714541,-0.0056980211146378,0.000715563536793695
0,-4.18356592416997,0.0107358151445949,0.00178667190640791
0,-0.536827426304991,-0.0120064633460504,0.000356951636844016
0,-0.888623650016093,-0.000423908442126031,0.00391808159290452
0.0180185055026785,-0.206754051367703,0.00528598334108921,-0.00261034794639059
0,-1.86476166504329,-0.00889647892720102,0.0240636060955035
0,-2.18750002744422,0,-0.0184952012089994
0,-2.57957187632908,-0.000425622479291565,0.00318490390128279
0,6.80336356102771,0.00233868502469647,-0.0257678577540998
0,-2.61729583783375,0.00190940972406572,0.0342116747809289
0.00888894741724577,0.544233903117949,0.00232878267625525,-0.00374400811749798
-0.00443459706786609,2.06159645660652,0.00126796297630305,0.00898541549287124
0.0294293440240034,-0.558402686290496,-0.000422475713930837,0.00185701074721312
-0.0161841172739825,0.907767953012172,0.0231815747667348,-0.00162469572700275
0.00367744044588747,-2.07336635411407,-0.0303911055701671,0.00451938888473613
-0.0213770175452881,2.40634063306504,0.000212788595334246,-0.00754370199597787
0.0176995770994006,-5.68213029109491,-0.000212788595334246,0.00939191783917259
0,4.17754752681605,0.000212788595334246,0.00357122665133858
0,1.27418887808562,0,-0.0112172323901492
0,0.791860653495978,-0.000212788595334246,-0.031182401226002
0,-0.875538749070595,-0.000851607460452097,0.0102650698450981
0.0259754864032606,-3.99220163219296,0.000425894384631587,0.00367451370595528
-0.0170679085121481,0.226618097105605,-0.0111326347790559,-0.000946969767736228
0.0170679085121481,0.204833939118874,0.0104937251630295,0.000473596977831114
0,0.547870057496676,0.0173182786614694,-0.00118441326175844
0,1.60146250293971,-0.0164664898535798,-0.000829924761608147
0,1.53190910422943,0.00446002650752941,0.00473317650887495
0.00170794234515625,-1.73471059041204,-0.00552487593196993,-0.00366625684154798
-0.00170794234515625,0.890409331018247,-0.00834497193218064,0.00295770697723263
-0.0259754864032606,-2.72113544065087,0.00983544383591273,-0.040471637294341
0,2.83838500070111,-0.00234316860856332,-0.00641103941069598
0,2.83484425647392,-0.000213287832737663,-0.00681209685353767
0,-2.40907209454185,0.00149206038551464,0.00406893811744613
0.0139375078437816,-0.397709990822253,0.000425894384631587,-0.00743230465140599
-0.00468222480312974,1.73740242288588,-0.000851970232577326,0.000120780240498775
-0.00925528304065182,-1.88659769118519,-0.00234666774356151,-0.0159477480590855
0.00699303549097063,1.10941060904673,0,0.0192033125188518
0,-2.62226905398132,0.0123117666382662,-0.0207998741106756
0.00174064447778388,-3.48221332542224,-0.029546144093811,0.00122835047996173
0.00831317569020484,3.83138940591283,0.0168071183163812,0.0183669944559277
0.0342464387285908,0.720486818131417,0.000213652388378005,0.0235837514417474
0,-3.85964334482837,-0.00320958871869514,-0.0489726410880795
0,3.29039319442315,0.00619593906098803,-0.00732058607714592
0,-6.68186602619331,-0.00619593906098803,0.0016176199632616
-0.0168071183163807,5.24020973574076,-0.00365003089079075,-0.0122593479332522
-0.0141676859830495,2.46747641980579,-0.00950947300117733,-0.00151152566881319
0.0141676859830495,0.679284411571788,0.00325203538637719,-0.0116648970710811
0.0168071183163807,-3.36531848210962,0.0103360093306621,0.00926696571444729
-0.00417537141048019,-2.04034968620343,0.00576739823591677,-0.000126366336176353
0.00417537141048019,-0.443552443158566,-0.00963089306096165,-0.00990610081907217
0,3.98166894340656,0.0017189518628844,0.00102053842254524
0,0.800206252853353,0.0524840836137663,-0.0615254957249949
0.0168571170664231,-0.335005807113638,-0.02245433716207,-0.0107831596834593
-0.000327815115212182,1.90557275055777,-0.015325166102746,0.0160044386575802
0,-0.273205268029586,-0.00892483612071393,-0.0107267022645186
0.0390630714724942,-0.89961319626753,-0.00106780576082999,-0.00476160734934616
0.00894614771386593,-0.920648037243111,0.00383877630716567,0.00437637459979889
0,-5.31010804758706,-0.000212879191863191,0.00576296658053632
-0.0460439385014064,2.83798987992037,-0.00319863797613884,-0.0129813531694696
0.0460439385014064,0.622645829674517,0,-0.000647039815521389
-0.0471898828029582,0.210056091519351,-0.000640957184639745,-0.00298178739109201
0.0586860479413849,0.161551795307568,0.000640957184639745,0.0303072873502588
0.00385416340815947,2.2722662175117,-0.000427259139163638,-0.0300476482471517
